album_name,track_title,track_n,lyric,line
Red (Deluxe Edition),Begin Again,16,but on a wednesday in a café i watched it begin again,23
Red (Deluxe Edition),Begin Again,16,and we walked down the block to my car,24
Red (Deluxe Edition),Begin Again,16,and i almost brought him up,25
Red (Deluxe Edition),Begin Again,16,but you start to talk about the movies,26
Red (Deluxe Edition),Begin Again,16,that your family watches every single christmas,27
Red (Deluxe Edition),Begin Again,16,and i want to talk about that,28
Red (Deluxe Edition),Begin Again,16,and for the first time whats past is past,29
Red (Deluxe Edition),Begin Again,16,cause you throw your head back laughing like a little kid,30
Red (Deluxe Edition),Begin Again,16,i think its strange that you think im funny cause he never did,31
Red (Deluxe Edition),Begin Again,16,ive been spending the last eight months,32
Red (Deluxe Edition),Begin Again,16,thinking all love ever does is break and burn and end,33
Red (Deluxe Edition),Begin Again,16,but on a wednesday in a café i watched it begin again,34
Red (Deluxe Edition),Begin Again,16,but on a wednesday in a café i watched it begin again,35
Red (Deluxe Edition),The Moment I Knew,17,you shouldve been there,1
Red (Deluxe Edition),The Moment I Knew,17,shouldve burst through the door,2
Red (Deluxe Edition),The Moment I Knew,17,with that baby im right here smile,3
Red (Deluxe Edition),The Moment I Knew,17,and it wouldve felt like,4
Red (Deluxe Edition),The Moment I Knew,17,a million little shining stars had just aligned,5
Red (Deluxe Edition),The Moment I Knew,17,and i wouldve been so happy,6
Red (Deluxe Edition),The Moment I Knew,17,christmas lights glisten,7
Red (Deluxe Edition),The Moment I Knew,17,ive got my eye on the door,8
Red (Deluxe Edition),The Moment I Knew,17,just waiting for you to walk in,9
Red (Deluxe Edition),The Moment I Knew,17,but the time is ticking,10
Red (Deluxe Edition),The Moment I Knew,17,people ask me how ive been,11
Red (Deluxe Edition),The Moment I Knew,17,as i comb back through my memory,12
Red (Deluxe Edition),The Moment I Knew,17,how you said youd be here,13
Red (Deluxe Edition),The Moment I Knew,17,you said youd be here,14
Red (Deluxe Edition),The Moment I Knew,17,and it was like slow motion,15
Red (Deluxe Edition),The Moment I Knew,17,standing there in my party dress,16
Red (Deluxe Edition),The Moment I Knew,17,in red lipstick,17
Red (Deluxe Edition),The Moment I Knew,17,with no one to impress,18
Red (Deluxe Edition),The Moment I Knew,17,and theyre all laughing,19
Red (Deluxe Edition),The Moment I Knew,17,as im looking around the room,20
Red (Deluxe Edition),The Moment I Knew,17,but there was one thing missing,21
Red (Deluxe Edition),The Moment I Knew,17,and that was the moment i knew,22
Red (Deluxe Edition),The Moment I Knew,17,and the hours pass by,23
Red (Deluxe Edition),The Moment I Knew,17,now i just wanna be alone,24
Red (Deluxe Edition),The Moment I Knew,17,but your close friends always seem to know,25
Red (Deluxe Edition),The Moment I Knew,17,when theres something really wrong,26
Red (Deluxe Edition),The Moment I Knew,17,so they follow me down the hall,27
Red (Deluxe Edition),The Moment I Knew,17,and there in the bathroom,28
Red (Deluxe Edition),The Moment I Knew,17,i try not to fall apart,29
Red (Deluxe Edition),The Moment I Knew,17,and the sinking feeling starts,30
Red (Deluxe Edition),The Moment I Knew,17,as i say hopelessly,31
Red (Deluxe Edition),The Moment I Knew,17,he said hed be here,32
Red (Deluxe Edition),The Moment I Knew,17,and it was like slow motion,33
Red (Deluxe Edition),The Moment I Knew,17,standing there in my party dress,34
Red (Deluxe Edition),The Moment I Knew,17,in red lipstick,35
Red (Deluxe Edition),The Moment I Knew,17,with no one to impress,36
Red (Deluxe Edition),The Moment I Knew,17,and theyre all laughing,37
Red (Deluxe Edition),The Moment I Knew,17,and asking me about you,38
Red (Deluxe Edition),The Moment I Knew,17,but there was one thing missing missing,39
Red (Deluxe Edition),The Moment I Knew,17,and that was the moment i knew,40
Red (Deluxe Edition),The Moment I Knew,17,what do you say,41
Red (Deluxe Edition),The Moment I Knew,17,when tears are streaming down your face,42
Red (Deluxe Edition),The Moment I Knew,17,in front of everyone you know,43
Red (Deluxe Edition),The Moment I Knew,17,and what do you do,44
Red (Deluxe Edition),The Moment I Knew,17,when the one who means the most to you,45
Red (Deluxe Edition),The Moment I Knew,17,is the one who didnt show,46
Red (Deluxe Edition),The Moment I Knew,17,you shouldve been here,47
Red (Deluxe Edition),The Moment I Knew,17,and i wouldve been so happy,48
Red (Deluxe Edition),The Moment I Knew,17,and it was like slow motion,49
Red (Deluxe Edition),The Moment I Knew,17,standing there in my party dress,50
Red (Deluxe Edition),The Moment I Knew,17,in red lipstick,51
Red (Deluxe Edition),The Moment I Knew,17,with no one to impress,52
Red (Deluxe Edition),The Moment I Knew,17,and theyre all standing around me singing,53
Red (Deluxe Edition),The Moment I Knew,17,happy birthday to you,54
Red (Deluxe Edition),The Moment I Knew,17,but there was one thing missing,55
Red (Deluxe Edition),The Moment I Knew,17,and that was the moment i knew,56
Red (Deluxe Edition),The Moment I Knew,17,ohohohohohohoh i knew,57
Red (Deluxe Edition),The Moment I Knew,17,ohohohohohohoh,58
Red (Deluxe Edition),The Moment I Knew,17,you called me later,59
Red (Deluxe Edition),The Moment I Knew,17,and said im sorry i didnt make it,60
Red (Deluxe Edition),The Moment I Knew,17,and i said im sorry too,61
Red (Deluxe Edition),The Moment I Knew,17,and that was the moment i knew,62
Red (Deluxe Edition),Come Back... Be Here,18,you said it in a simple way,1
Red (Deluxe Edition),Come Back... Be Here,18,4 am the second day,2
Red (Deluxe Edition),Come Back... Be Here,18,how strange that i dont know you at all,3
Red (Deluxe Edition),Come Back... Be Here,18,stumbled through the long goodbye,4
Red (Deluxe Edition),Come Back... Be Here,18,one last kiss then catch your flight,5
Red (Deluxe Edition),Come Back... Be Here,18,right when i was just about to fall,6
Red (Deluxe Edition),Come Back... Be Here,18,i told myself dont get attached,7
Red (Deluxe Edition),Come Back... Be Here,18,but in my mind i play it back,8
Red (Deluxe Edition),Come Back... Be Here,18,spinning faster than the plane that took you,9
Red (Deluxe Edition),Come Back... Be Here,18,and this is when the feeling sinks in,10
Red (Deluxe Edition),Come Back... Be Here,18,i dont wanna miss you like this,11
Red (Deluxe Edition),Come Back... Be Here,18,come back be here come back be here,12
Red (Deluxe Edition),Come Back... Be Here,18,i guess youre in new york today,13
Red (Deluxe Edition),Come Back... Be Here,18,i dont wanna need you this way,14
Red (Deluxe Edition),Come Back... Be Here,18,come back be here come back be here,15
Red (Deluxe Edition),Come Back... Be Here,18,the delicate beginning rush,16
Red (Deluxe Edition),Come Back... Be Here,18,the feeling you can know so much,17
Red (Deluxe Edition),Come Back... Be Here,18,without knowing anything at all,18
Red (Deluxe Edition),Come Back... Be Here,18,and now that i can put this down,19
Red (Deluxe Edition),Come Back... Be Here,18,if i had known what i know now,20
Red (Deluxe Edition),Come Back... Be Here,18,i never wouldve played so nonchalant,21
Red (Deluxe Edition),Come Back... Be Here,18,taxi cabs and busy streets,22
Red (Deluxe Edition),Come Back... Be Here,18,that never bring you back to me,23
Red (Deluxe Edition),Come Back... Be Here,18,i cant help but wish you took me with you,24
Red (Deluxe Edition),Come Back... Be Here,18,and this is when the feeling sinks in,25
Red (Deluxe Edition),Come Back... Be Here,18,i dont wanna miss you like this,26
Red (Deluxe Edition),Come Back... Be Here,18,come back be here come back be here,27
Red (Deluxe Edition),Come Back... Be Here,18,i guess youre in london today,28
Red (Deluxe Edition),Come Back... Be Here,18,and i dont wanna need you this way,29
Red (Deluxe Edition),Come Back... Be Here,18,come back be here come back be here,30
Red (Deluxe Edition),Come Back... Be Here,18,this is falling in love in the cruelest way,31
Red (Deluxe Edition),Come Back... Be Here,18,this is falling for you when you are worlds away,32
Red (Deluxe Edition),Come Back... Be Here,18,in new york be here,33
Red (Deluxe Edition),Come Back... Be Here,18,but youre in london and i break down,34
Red (Deluxe Edition),Come Back... Be Here,18,cause its not fair that youre not around,35
Red (Deluxe Edition),Come Back... Be Here,18,this is when the feeling sinks in,36
Red (Deluxe Edition),Come Back... Be Here,18,i dont wanna miss you like this,37
Red (Deluxe Edition),Come Back... Be Here,18,come back be here come back be here,38
Red (Deluxe Edition),Come Back... Be Here,18,i guess youre in new york today,39
Red (Deluxe Edition),Come Back... Be Here,18,and i dont wanna need you this way,40
Red (Deluxe Edition),Come Back... Be Here,18,come back be here come back be here,41
Red (Deluxe Edition),Come Back... Be Here,18,ohoh ohoh,42
Red (Deluxe Edition),Come Back... Be Here,18,i dont wanna miss you like this,43
Red (Deluxe Edition),Come Back... Be Here,18,ohoh ohoh,44
Red (Deluxe Edition),Come Back... Be Here,18,come back be here,45
Red (Deluxe Edition),Come Back... Be Here,18,come back be here,46
Red (Deluxe Edition),Girl at Home,19,dont look at me you got a girl at home,1
Red (Deluxe Edition),Girl at Home,19,and everybody knows that everybody knows that ahah,2
Red (Deluxe Edition),Girl at Home,19,dont look at me you got a girl at home,3
Red (Deluxe Edition),Girl at Home,19,and everybody knows that,4
Red (Deluxe Edition),Girl at Home,19,i dont even know her,5
Red (Deluxe Edition),Girl at Home,19,but i feel a responsibility to do whats upstanding and right,6
Red (Deluxe Edition),Girl at Home,19,its kinda like a code yeah,7
Red (Deluxe Edition),Girl at Home,19,and youve been getting closer and closer,8
Red (Deluxe Edition),Girl at Home,19,and crossing so many lines,9
Red (Deluxe Edition),Girl at Home,19,and it would be a fine proposition,10
Red (Deluxe Edition),Girl at Home,19,if i was a stupid girl,11
Red (Deluxe Edition),Girl at Home,19,but honey i am no ones exception,12
Red (Deluxe Edition),Girl at Home,19,this i have previously learned,13
Red (Deluxe Edition),Girl at Home,19,so dont look at me you got a girl at home,14
Red (Deluxe Edition),Girl at Home,19,and everybody knows that everybody knows that ahah,15
Red (Deluxe Edition),Girl at Home,19,dont look at me you got a girl at home,16
Red (Deluxe Edition),Girl at Home,19,and everybody knows that everybody knows that,17
Red (Deluxe Edition),Girl at Home,19,i see you turn off your phone,18
Red (Deluxe Edition),Girl at Home,19,and now youve got me alone and i say,19
Red (Deluxe Edition),Girl at Home,19,dont look at me you got a girl at home,20
Red (Deluxe Edition),Girl at Home,19,and everybody knows that everybody knows that,21
Red (Deluxe Edition),Girl at Home,19,i just want to make sure,22
Red (Deluxe Edition),Girl at Home,19,you understand perfectly,23
Red (Deluxe Edition),Girl at Home,19,youre the kind of man who makes me sad,24
Red (Deluxe Edition),Girl at Home,19,while she waits up you chase down the newest thing,25
Red (Deluxe Edition),Girl at Home,19,and take for granted what you have,26
Red (Deluxe Edition),Girl at Home,19,and it would be a fine proposition,27
Red (Deluxe Edition),Girl at Home,19,if i was a stupid girl,28
Red (Deluxe Edition),Girl at Home,19,and yeah i might go with it,29
Red (Deluxe Edition),Girl at Home,19,if i hadnt once been just like her,30
Red (Deluxe Edition),Girl at Home,19,so dont look at me you got a girl at home,31
Red (Deluxe Edition),Girl at Home,19,and everybody knows that everybody knows that ahah,32
Red (Deluxe Edition),Girl at Home,19,dont look at me you got a girl at home,33
Red (Deluxe Edition),Girl at Home,19,and everybody knows that everybody knows that,34
Red (Deluxe Edition),Girl at Home,19,i see you turn off your phone,35
Red (Deluxe Edition),Girl at Home,19,and now youve got me alone and i say,36
Red (Deluxe Edition),Girl at Home,19,dont look at me you got a girl at home,37
Red (Deluxe Edition),Girl at Home,19,and everybody knows that everybody knows that,38
Red (Deluxe Edition),Girl at Home,19,ohohoh ohohoh,39
Red (Deluxe Edition),Girl at Home,19,ohohoh ohohoh,40
Red (Deluxe Edition),Girl at Home,19,call a cab lose my number,41
Red (Deluxe Edition),Girl at Home,19,youre about to lose your girl,42
Red (Deluxe Edition),Girl at Home,19,call a cab lose my number,43
Red (Deluxe Edition),Girl at Home,19,lets consider this lesson learned,44
Red (Deluxe Edition),Girl at Home,19,dont look at me you got a girl at home,45
Red (Deluxe Edition),Girl at Home,19,and everybody knows that everybody knows that ahah,46
Red (Deluxe Edition),Girl at Home,19,dont look at me you got a girl at home,47
Red (Deluxe Edition),Girl at Home,19,and everybody knows that everybody knows that,48
Red (Deluxe Edition),Girl at Home,19,want to see you pick up your phone,49
Red (Deluxe Edition),Girl at Home,19,and tell her youre coming home,50
Red (Deluxe Edition),Girl at Home,19,dont look at me you got a girl at home,51
Red (Deluxe Edition),Girl at Home,19,and everybody knows that everybody knows that,52
Red (Deluxe Edition),Girl at Home,19,dont look at me you got a girl at home,53
Red (Deluxe Edition),Girl at Home,19,and everybody knows that everybody knows that,54
Red (Deluxe Edition),Girl at Home,19,it would be a fine proposition,55
Red (Deluxe Edition),Girl at Home,19,if i hadnt once been just like her,56
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,put your lips close to mine,1
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,as long as they don’t touch,2
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,out of focus eye to eye,3
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,till the gravity’s too much,4
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,and i’ll do anything you say,5
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,if you say it with your hands,6
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,and i’d be smart to walk away,7
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,but you’re quicksand,8
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,this slope is treacherous,9
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,this path is reckless,10
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,this slope is treacherous,11
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,and i i i like it,12
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,i can’t decide if it’s a choice,13
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,getting swept away,14
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,i hear the sound of my own voice,15
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,asking you to stay,16
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,and all we are is skin and bone,17
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,trained to get along,18
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,forever going with the flow,19
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,but you’re friction,20
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,this slope is treacherous,21
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,this path is reckless,22
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,this slope is treacherous,23
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,i i i like it,24
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,two headlights shine through the sleepless night,25
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,and i will get you get you alone,26
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,your name has echoed through my mind,27
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,and i just think you should,28
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,think you should know,29
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,that nothing safe is worth the drive,30
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,and i would follow you follow you home,31
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,i’ll follow you follow you home,32
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,this hope is treacherous,33
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,this daydream is dangerous,34
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,this hope is treacherous,35
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,i i i,36
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,i i i,37
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,i i i,38
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,two headlights shine through the sleepless night,39
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,and i will get you get you alone,40
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,your name has echoed through my mind,41
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,and i just think you should,42
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,think you should know,43
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,that nothing safe is worth the drive,44
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,and i would follow you follow you home,45
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,i’ll follow you follow you home,46
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,i’ll follow you follow you home,47
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,i’ll follow you follow you home,48
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,i’ll follow you follow you home,49
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,this slope is treacherous,50
Red (Deluxe Edition),Treacherous (Original Demo Recording),20,i i i like it,51
Red (Deluxe Edition),Red (Original Demo Recording),21,loving him is like,1
Red (Deluxe Edition),Red (Original Demo Recording),21,driving a new maserati down a dead end street,2
Red (Deluxe Edition),Red (Original Demo Recording),21,faster than the wind passionate as sin ending so suddenly,3
Red (Deluxe Edition),Red (Original Demo Recording),21,loving him is like,4
Red (Deluxe Edition),Red (Original Demo Recording),21,trying to change your mind once youre already flying through the freefall,5
Red (Deluxe Edition),Red (Original Demo Recording),21,like the colors in autumn,6
Red (Deluxe Edition),Red (Original Demo Recording),21,so bright just before they lose it all,7
Red (Deluxe Edition),Red (Original Demo Recording),21,losing him was blue like id never known,8
Red (Deluxe Edition),Red (Original Demo Recording),21,missing him was dark grey all alone,9
Red (Deluxe Edition),Red (Original Demo Recording),21,forgetting him was like trying to know somebody youve never met,10
Red (Deluxe Edition),Red (Original Demo Recording),21,but loving him was red,11
Red (Deluxe Edition),Red (Original Demo Recording),21,loving him was red,12
Red (Deluxe Edition),Red (Original Demo Recording),21,touching him was like,13
Red (Deluxe Edition),Red (Original Demo Recording),21,realizing all you ever wanted was right there in front of you,14
Red (Deluxe Edition),Red (Original Demo Recording),21,memorizing him was as,15
Red (Deluxe Edition),Red (Original Demo Recording),21,easy as knowing all the words to your old favorite song,16
Red (Deluxe Edition),Red (Original Demo Recording),21,fighting with him was like,17
Red (Deluxe Edition),Red (Original Demo Recording),21,trying to solve a crossword and realizing theres no right answer,18
Red (Deluxe Edition),Red (Original Demo Recording),21,regretting him was like,19
Red (Deluxe Edition),Red (Original Demo Recording),21,wishing you never found out that love could be that strong,20
Red (Deluxe Edition),Red (Original Demo Recording),21,losing him was blue like id never known,21
Red (Deluxe Edition),Red (Original Demo Recording),21,missing him was dark grey all alone,22
Red (Deluxe Edition),Red (Original Demo Recording),21,forgetting him was like trying to know somebody youve never met,23
Red (Deluxe Edition),Red (Original Demo Recording),21,but loving him was red,24
Red (Deluxe Edition),Red (Original Demo Recording),21,oh red,25
Red (Deluxe Edition),Red (Original Demo Recording),21,burning red,26
Red (Deluxe Edition),Red (Original Demo Recording),21,remembering him comes in flashbacks and echoes,27
Red (Deluxe Edition),Red (Original Demo Recording),21,tell myself its time now gotta let go,28
Red (Deluxe Edition),Red (Original Demo Recording),21,but moving on from him is impossible,29
Red (Deluxe Edition),Red (Original Demo Recording),21,when i still see it all in my head,30
Red (Deluxe Edition),Red (Original Demo Recording),21,in burning red,31
Red (Deluxe Edition),Red (Original Demo Recording),21,burning it was red,32
Red (Deluxe Edition),Red (Original Demo Recording),21,losing him was blue like id never known,33
Red (Deluxe Edition),Red (Original Demo Recording),21,missing him was dark grey all alone,34
Red (Deluxe Edition),Red (Original Demo Recording),21,forgetting him was like trying to know somebody you never met,35
Red (Deluxe Edition),Red (Original Demo Recording),21,cause loving him was red,36
Red (Deluxe Edition),Red (Original Demo Recording),21,yeah yeah red,37
Red (Deluxe Edition),Red (Original Demo Recording),21,were burning red,38
Red (Deluxe Edition),Red (Original Demo Recording),21,and thats why hes spinning round in my head,39
Red (Deluxe Edition),Red (Original Demo Recording),21,burning red burning red,40
Red (Deluxe Edition),Red (Original Demo Recording),21,his love was like,41
Red (Deluxe Edition),Red (Original Demo Recording),21,driving a new maserati down a dead end street,42
Red (Deluxe Edition),State of Grace (Acoustic Version),22,im walking fast through the traffic lights,1
Red (Deluxe Edition),State of Grace (Acoustic Version),22,busy streets and busy lives,2
Red (Deluxe Edition),State of Grace (Acoustic Version),22,and all we know is touch and go,3
Red (Deluxe Edition),State of Grace (Acoustic Version),22,we are alone with our changing minds,4
Red (Deluxe Edition),State of Grace (Acoustic Version),22,we fall in love till it hurts or bleeds or fades in time,5
Red (Deluxe Edition),State of Grace (Acoustic Version),22,and i never saw you coming,6
Red (Deluxe Edition),State of Grace (Acoustic Version),22,and i’ll never be the same,7
Red (Deluxe Edition),State of Grace (Acoustic Version),22,you come around and the armor falls,8
Red (Deluxe Edition),State of Grace (Acoustic Version),22,pierce the room like a cannon ball,9
Red (Deluxe Edition),State of Grace (Acoustic Version),22,now all we know is don’t let go,10
Red (Deluxe Edition),State of Grace (Acoustic Version),22,we are alone just you and me,11
Red (Deluxe Edition),State of Grace (Acoustic Version),22,up in your room and our slates are clean,12
Red (Deluxe Edition),State of Grace (Acoustic Version),22,just twin fire signs four blue eyes,13
Red (Deluxe Edition),State of Grace (Acoustic Version),22,so you were never a saint,14
Red (Deluxe Edition),State of Grace (Acoustic Version),22,and ive loved in shades of wrong,15
Red (Deluxe Edition),State of Grace (Acoustic Version),22,we learn to live with the pain,16
Red (Deluxe Edition),State of Grace (Acoustic Version),22,mosaic broken hearts,17
Red (Deluxe Edition),State of Grace (Acoustic Version),22,but this love is brave and wild,18
Red (Deluxe Edition),State of Grace (Acoustic Version),22,and i never saw you coming,19
Red (Deluxe Edition),State of Grace (Acoustic Version),22,and i’ll never be the same,20
Red (Deluxe Edition),State of Grace (Acoustic Version),22,this is a state of grace,21
Red (Deluxe Edition),State of Grace (Acoustic Version),22,this is the worthwhile fight,22
Red (Deluxe Edition),State of Grace (Acoustic Version),22,love is a ruthless game,23
Red (Deluxe Edition),State of Grace (Acoustic Version),22,unless you play it good and right,24
Red (Deluxe Edition),State of Grace (Acoustic Version),22,these are the hands of fate,25
Red (Deluxe Edition),State of Grace (Acoustic Version),22,you’re my achilles heel,26
Red (Deluxe Edition),State of Grace (Acoustic Version),22,this is the golden age of something good,27
Red (Deluxe Edition),State of Grace (Acoustic Version),22,and right and real,28
Red (Deluxe Edition),State of Grace (Acoustic Version),22,and i never saw you coming,29
Red (Deluxe Edition),State of Grace (Acoustic Version),22,and i’ll never be the same,30
Red (Deluxe Edition),State of Grace (Acoustic Version),22,and i never saw you coming,31
Red (Deluxe Edition),State of Grace (Acoustic Version),22,and i’ll never be the same,32
Red (Deluxe Edition),State of Grace (Acoustic Version),22,this is a state of grace,33
Red (Deluxe Edition),State of Grace (Acoustic Version),22,this is a worthwhile fight,34
Red (Deluxe Edition),State of Grace (Acoustic Version),22,love is a ruthless game,35
Red (Deluxe Edition),State of Grace (Acoustic Version),22,unless you play it good and right,36
1989 (Deluxe),Welcome to New York,1,walking through a crowd the village is aglow,1
1989 (Deluxe),Welcome to New York,1,kaleidoscope of loud heartbeats under coats,2
1989 (Deluxe),Welcome to New York,1,everybody here wanted something more,3
1989 (Deluxe),Welcome to New York,1,searching for a sound we hadnt heard before,4
1989 (Deluxe),Welcome to New York,1,and it said,5
1989 (Deluxe),Welcome to New York,1,welcome to new york its been waiting for you,6
1989 (Deluxe),Welcome to New York,1,welcome to new york welcome to new york,7
1989 (Deluxe),Welcome to New York,1,welcome to new york its been waiting for you,8
1989 (Deluxe),Welcome to New York,1,welcome to new york welcome to new york,9
1989 (Deluxe),Welcome to New York,1,its a new soundtrack i could dance to this beat beat forevermore,10
1989 (Deluxe),Welcome to New York,1,the lights are so bright but they never blind me me,11
1989 (Deluxe),Welcome to New York,1,welcome to new york its been waiting for you,12
1989 (Deluxe),Welcome to New York,1,welcome to new york welcome to new york,13
1989 (Deluxe),Welcome to New York,1,when we first dropped our bags on apartment floors,14
1989 (Deluxe),Welcome to New York,1,took our broken hearts put them in a drawer,15
1989 (Deluxe),Welcome to New York,1,everybody here was someone else before,16
1989 (Deluxe),Welcome to New York,1,and you can want who you want,17
1989 (Deluxe),Welcome to New York,1,boys and boys and girls and girls,18
1989 (Deluxe),Welcome to New York,1,welcome to new york its been waiting for you,19
1989 (Deluxe),Welcome to New York,1,welcome to new york welcome to new york,20
1989 (Deluxe),Welcome to New York,1,welcome to new york its been waiting for you,21
1989 (Deluxe),Welcome to New York,1,welcome to new york welcome to new york,22
1989 (Deluxe),Welcome to New York,1,its a new soundtrack i could dance to this beat beat forevermore,23
1989 (Deluxe),Welcome to New York,1,the lights are so bright but they never blind me me,24
1989 (Deluxe),Welcome to New York,1,welcome to new york new york its been waiting for you,25
1989 (Deluxe),Welcome to New York,1,welcome to new york welcome to new york,26
1989 (Deluxe),Welcome to New York,1,like any great love it keeps you guessing,27
1989 (Deluxe),Welcome to New York,1,like any real love its everchanging,28
1989 (Deluxe),Welcome to New York,1,like any true love it drives you crazy,29
1989 (Deluxe),Welcome to New York,1,but you know you wouldnt change anything anything anything,30
1989 (Deluxe),Welcome to New York,1,welcome to new york its been waiting for you,31
1989 (Deluxe),Welcome to New York,1,welcome to new york welcome to new york,32
1989 (Deluxe),Welcome to New York,1,welcome to new york its been waiting for you,33
1989 (Deluxe),Welcome to New York,1,welcome to new york welcome to new york,34
1989 (Deluxe),Welcome to New York,1,its a new soundtrack i could dance to this beat,35
1989 (Deluxe),Welcome to New York,1,the lights are so bright but they never blind me,36
1989 (Deluxe),Welcome to New York,1,welcome to new york new soundtrack,37
1989 (Deluxe),Welcome to New York,1,its been waiting for you,38
1989 (Deluxe),Welcome to New York,1,welcome to new york,39
1989 (Deluxe),Welcome to New York,1,the lights are so bright but they never blind me,40
1989 (Deluxe),Welcome to New York,1,welcome to new york,41
1989 (Deluxe),Welcome to New York,1,so bright they never blind me,42
1989 (Deluxe),Welcome to New York,1,welcome to new york,43
1989 (Deluxe),Welcome to New York,1,welcome to new york,44
1989 (Deluxe),Blank Space,2,nice to meet you where you been,1
1989 (Deluxe),Blank Space,2,i could show you incredible things,2
1989 (Deluxe),Blank Space,2,magic madness heaven sin,3
1989 (Deluxe),Blank Space,2,saw you there and i thought,4
1989 (Deluxe),Blank Space,2,oh my god look at that face,5
1989 (Deluxe),Blank Space,2,you look like my next mistake,6
1989 (Deluxe),Blank Space,2,loves a game wanna play,7
1989 (Deluxe),Blank Space,2,ayy,8
1989 (Deluxe),Blank Space,2,new money suit and tie,9
1989 (Deluxe),Blank Space,2,i can read you like a magazine,10
1989 (Deluxe),Blank Space,2,aint it funny rumors fly,11
1989 (Deluxe),Blank Space,2,and i know you heard about me,12
1989 (Deluxe),Blank Space,2,so hey lets be friends,13
1989 (Deluxe),Blank Space,2,im dyin to see how this one ends,14
1989 (Deluxe),Blank Space,2,grab your passport and my hand,15
1989 (Deluxe),Blank Space,2,i can make the bad guys good for a weekend,16
1989 (Deluxe),Blank Space,2,so its gonna be forever,17
1989 (Deluxe),Blank Space,2,or its gonna go down in flames,18
1989 (Deluxe),Blank Space,2,you can tell me when its over mm,19
1989 (Deluxe),Blank Space,2,if the high was worth the pain,20
1989 (Deluxe),Blank Space,2,got a long list of exlovers,21
1989 (Deluxe),Blank Space,2,theyll tell you im insane,22
1989 (Deluxe),Blank Space,2,cause you know i love the players,23
1989 (Deluxe),Blank Space,2,and you love the game,24
1989 (Deluxe),Blank Space,2,cause were young and were reckless,25
1989 (Deluxe),Blank Space,2,well take this way too far,26
1989 (Deluxe),Blank Space,2,itll leave you breathless hmm,27
1989 (Deluxe),Blank Space,2,or with a nasty scar,28
1989 (Deluxe),Blank Space,2,got a long list of exlovers,29
1989 (Deluxe),Blank Space,2,theyll tell you im insane,30
1989 (Deluxe),Blank Space,2,but ive got a blank space baby,31
1989 (Deluxe),Blank Space,2,and ill write your name,32
1989 (Deluxe),Blank Space,2,joeboy sip alcohol official lyrics  meaning  verified,33
1989 (Deluxe),Blank Space,2,cherry lips crystal skies,34
1989 (Deluxe),Blank Space,2,i could show you incredible things,35
1989 (Deluxe),Blank Space,2,stolen kisses pretty lies,36
